Date_ID,Minute,Hour,Day,Week,Month,Quarter,Year
26117,45,2,21,11,10,4,2022
26118,32,17,20,47,11,4,2023
26119,51,10,11,24,5,2,2021
26120,54,20,16,18,8,3,2020
26121,39,0,23,42,7,3,2022
26122,6,10,5,5,10,4,2020
26123,30,16,29,33,1,1,2018
26124,55,13,11,29,2,1,2022
26125,26,4,1,16,4,2,2021
26126,2,17,30,19,8,3,2022
26127,13,20,3,44,9,3,2023
26128,22,13,26,3,4,2,2018
26129,41,14,16,21,7,3,2023
26130,49,14,14,14,12,4,2018
26131,40,11,11,48,8,3,2020
26132,37,21,19,6,7,3,2018
26133,40,9,16,15,3,1,2023
26134,55,12,3,9,8,3,2020
26135,58,22,12,49,7,3,2018
26136,11,3,21,7,4,2,2020
26137,53,17,8,51,5,2,2019
26138,47,20,30,13,4,2,2021
26139,35,2,12,38,2,1,2019
26140,43,13,22,22,1,1,2022
26141,43,22,14,25,12,4,2019
26142,6,10,8,40,1,1,2018
26143,10,21,19,37,11,4,2022
26144,40,7,8,46,8,3,2018
26145,26,7,12,18,2,1,2019
26146,29,10,27,17,11,4,2021
26147,54,3,23,46,7,3,2021
26148,35,13,12,3,2,1,2021
26149,7,3,18,15,2,1,2021
26150,39,15,23,2,1,1,2018
26151,38,20,14,4,2,1,2023
26152,31,6,7,50,9,3,2023
26153,11,9,2,13,12,4,2021
26154,49,5,28,26,4,2,2023
26155,5,1,12,20,12,4,2023
26156,40,14,21,48,5,2,2023
26157,1,1,11,27,2,1,2021
26158,42,23,29,14,12,4,2022
26159,5,14,7,17,8,3,2019
26160,43,20,19,27,3,1,2022
26161,22,8,22,14,12,4,2020
26162,42,18,22,17,5,2,2021
26163,19,15,28,36,11,4,2022
26164,14,16,25,50,5,2,2021
26165,7,6,20,32,12,4,2018
26166,1,20,11,34,12,4,2022
26167,16,12,13,2,6,2,2020
26168,36,4,12,22,2,1,2018
26169,46,19,1,11,8,3,2018
26170,56,21,9,11,8,3,2022
26171,49,1,17,14,12,4,2020
26172,37,11,27,10,9,3,2023
26173,29,3,5,27,1,1,2023
26174,39,17,14,3,12,4,2019
26175,34,18,26,7,1,1,2022
26176,28,8,15,7,2,1,2022
26177,43,18,11,16,11,4,2021
26178,51,1,24,14,9,3,2018
26179,0,17,19,8,9,3,2021
26180,2,13,1,11,10,4,2020
26181,35,1,14,42,12,4,2018
26182,1,8,21,45,5,2,2020
26183,44,5,5,41,12,4,2018
26184,20,12,24,12,12,4,2023
26185,53,22,24,13,10,4,2023
26186,59,5,2,24,4,2,2021
26187,16,6,10,34,1,1,2021
26188,49,20,15,37,2,1,2023
26189,23,19,6,27,3,1,2019
26190,58,17,8,44,2,1,2018
26191,30,7,7,51,10,4,2023
26192,29,0,24,7,2,1,2022
26193,13,10,17,11,8,3,2023
26194,45,13,21,33,9,3,2022
26195,14,11,12,14,5,2,2021
26196,28,17,12,45,1,1,2019
26197,48,15,30,40,5,2,2018
26198,2,10,10,50,1,1,2019
26199,23,20,15,6,1,1,2018
26200,29,18,7,11,2,1,2021
26201,30,16,18,38,8,3,2021
26202,7,0,11,28,4,2,2023
26203,30,2,15,32,12,4,2022
26204,8,23,14,28,3,1,2019
26205,22,20,24,26,1,1,2022
26206,50,2,22,38,1,1,2022
26207,10,13,8,26,1,1,2022
26208,48,16,20,41,2,1,2018
26209,40,20,26,18,2,1,2020
26210,33,10,12,45,6,2,2022
26211,26,6,30,31,10,4,2018
26212,16,5,8,10,12,4,2018
26213,46,0,1,48,2,1,2023
26214,27,8,3,39,3,1,2021
26215,56,16,30,19,11,4,2023
26216,49,13,27,43,2,1,2019
26217,39,22,12,32,5,2,2019
26218,6,10,24,34,10,4,2020
26219,2,17,4,50,5,2,2022
26220,32,11,17,37,1,1,2020
26221,36,14,2,51,1,1,2023
26222,52,14,13,2,10,4,2018
26223,7,23,2,2,4,2,2023
26224,34,8,19,49,11,4,2019
26225,34,18,21,12,7,3,2022
26226,20,11,2,50,11,4,2021
26227,15,16,6,47,1,1,2018
26228,50,10,10,23,4,2,2020
26229,29,13,18,24,1,1,2018
26230,38,16,24,17,5,2,2019
26231,28,2,25,5,1,1,2023
26232,41,10,13,20,8,3,2018
26233,37,2,19,26,6,2,2020
26234,44,18,10,33,8,3,2021
26235,29,21,14,15,8,3,2021
26236,53,11,29,1,6,2,2019
26237,2,19,29,31,5,2,2021
26238,58,18,26,39,2,1,2021
26239,23,15,14,37,9,3,2020
26240,15,19,20,15,4,2,2021
26241,39,18,14,37,11,4,2023
26242,25,19,21,2,7,3,2019
26243,59,13,26,49,7,3,2022
26244,38,16,27,9,2,1,2022
26245,53,4,23,32,12,4,2019
26246,47,4,17,13,3,1,2021
26247,40,3,1,44,4,2,2020
26248,46,1,12,50,2,1,2023
26249,59,21,10,30,5,2,2020
26250,15,0,11,10,7,3,2018
26251,1,3,17,14,7,3,2021
26252,11,4,22,12,10,4,2023
26253,42,1,7,3,11,4,2020
26254,6,16,21,6,6,2,2021
26255,14,23,21,12,11,4,2019
26256,47,23,23,38,10,4,2018
26257,43,21,26,25,5,2,2021
26258,27,16,26,24,7,3,2022
26259,29,2,2,22,5,2,2018
26260,42,11,3,51,10,4,2021
26261,26,16,23,20,4,2,2021
26262,34,14,18,41,7,3,2020
26263,51,14,24,46,8,3,2022
26264,58,9,30,2,11,4,2023
26265,58,10,17,47,6,2,2019
26266,45,22,17,34,3,1,2020
26267,23,16,7,20,6,2,2018
26268,37,19,15,13,10,4,2023
26269,43,2,14,18,1,1,2021
26270,48,1,19,13,8,3,2021
26271,30,16,28,27,8,3,2021
26272,57,19,6,12,2,1,2020
26273,59,3,24,48,4,2,2020
26274,18,20,11,10,10,4,2023
26275,2,14,16,31,6,2,2019
26276,19,7,4,28,11,4,2018
26277,40,12,19,14,5,2,2020
26278,42,8,25,34,6,2,2020
26279,48,2,14,42,5,2,2023
26280,24,20,4,39,7,3,2020
26281,21,17,5,41,6,2,2020
26282,3,22,22,10,8,3,2020
26283,41,15,22,36,5,2,2019
26284,9,12,19,37,11,4,2021
26285,39,7,12,48,7,3,2022
26286,21,13,4,43,10,4,2023
26287,41,14,3,51,3,1,2021
26288,54,21,30,43,12,4,2021
26289,0,8,13,32,12,4,2019
26290,16,20,3,42,4,2,2018
26291,42,3,26,44,7,3,2019
26292,50,4,24,34,4,2,2019
26293,4,23,24,43,12,4,2018
26294,27,2,16,44,8,3,2021
26295,9,18,9,10,1,1,2022
26296,3,0,13,15,5,2,2019
26297,51,8,23,2,4,2,2023
26298,24,0,1,50,9,3,2023
26299,19,8,15,40,6,2,2022
26300,11,1,20,13,11,4,2019
26301,15,10,26,35,11,4,2023
26302,34,14,11,20,7,3,2018
26303,44,15,1,16,6,2,2022
26304,20,12,11,46,11,4,2019
26305,43,13,22,47,7,3,2019
26306,22,12,4,2,8,3,2021
26307,6,6,28,35,5,2,2022
26308,35,2,12,45,12,4,2018
26309,52,15,2,16,4,2,2023
26310,15,4,10,49,11,4,2022
26311,59,4,10,12,12,4,2021
26312,54,9,29,47,12,4,2018
26313,57,6,15,46,12,4,2020
26314,14,6,14,17,6,2,2021
26315,33,23,4,27,5,2,2018
26316,14,12,21,11,12,4,2018
26317,20,12,26,36,8,3,2022
26318,32,11,30,14,1,1,2019
26319,20,16,24,43,5,2,2018
26320,5,3,17,2,1,1,2023
26321,6,17,10,41,10,4,2018
26322,13,10,4,35,5,2,2018
26323,24,4,30,43,1,1,2020
26324,58,3,8,45,8,3,2020
26325,22,14,5,38,12,4,2023
26326,36,19,21,47,10,4,2018
26327,1,17,7,31,11,4,2020
26328,25,11,21,32,8,3,2022
26329,46,3,14,21,8,3,2019
26330,42,1,22,2,3,1,2022
26331,45,16,28,36,12,4,2023
26332,50,22,16,46,2,1,2020
26333,40,13,2,13,8,3,2022
26334,16,3,1,33,11,4,2020
26335,2,23,28,11,8,3,2018
26336,49,12,29,45,5,2,2020
26337,43,19,4,46,9,3,2019
26338,2,1,10,11,6,2,2019
26339,42,3,29,48,1,1,2018
26340,9,3,17,43,12,4,2020
26341,20,19,14,32,10,4,2020
26342,23,0,1,43,9,3,2019
26343,56,9,8,9,10,4,2021
26344,30,4,27,51,1,1,2019
26345,9,17,11,8,8,3,2023
26346,56,12,15,11,4,2,2020
26347,32,5,23,47,12,4,2021
26348,36,16,17,35,2,1,2022
26349,42,16,9,29,12,4,2019
26350,18,3,20,19,4,2,2020
26351,35,4,10,40,12,4,2021
26352,1,21,20,27,2,1,2022
26353,51,7,1,25,6,2,2023
26354,47,14,27,19,3,1,2018
26355,30,22,20,15,5,2,2022
26356,34,11,7,37,9,3,2018
26357,4,21,28,12,6,2,2021
26358,7,9,10,10,9,3,2023
26359,33,11,22,8,10,4,2021
26360,24,17,5,2,5,2,2023
26361,59,2,16,40,3,1,2020
26362,42,17,26,48,1,1,2020
26363,52,23,30,36,2,1,2021
26364,21,7,30,32,2,1,2022
26365,16,17,22,46,12,4,2023
26366,57,21,20,13,2,1,2021
26367,7,15,4,42,1,1,2023
26368,42,5,12,13,7,3,2021
26369,42,8,30,43,4,2,2022
26370,10,11,19,18,4,2,2018
26371,42,20,22,28,3,1,2022
26372,45,18,2,41,10,4,2021
26373,12,22,9,34,5,2,2018
26374,27,10,14,23,1,1,2022
26375,18,8,25,43,11,4,2022
26376,42,17,18,28,12,4,2020
26377,13,8,12,8,12,4,2019
26378,49,13,4,3,3,1,2020
26379,8,4,22,32,11,4,2023
26380,50,9,6,37,8,3,2023
26381,31,22,14,31,5,2,2023
26382,33,9,15,34,6,2,2019
26383,58,10,14,41,12,4,2023
26384,57,5,18,44,8,3,2022
26385,13,18,4,1,11,4,2022
26386,52,0,8,50,6,2,2022
26387,54,10,14,13,2,1,2018
26388,6,21,28,10,5,2,2019
26389,7,4,11,39,7,3,2021
26390,53,16,4,14,1,1,2022
26391,43,23,3,4,4,2,2020
26392,26,5,30,19,7,3,2021
26393,33,18,1,27,1,1,2019
26394,18,11,19,11,2,1,2020
26395,7,2,27,34,4,2,2020
26396,49,2,9,22,2,1,2023
26397,47,14,9,11,6,2,2022
26398,41,7,3,39,2,1,2023
26399,20,8,20,11,3,1,2021
26400,9,23,7,34,6,2,2018
26401,20,7,25,33,2,1,2019
26402,42,10,17,31,8,3,2021
26403,53,10,24,43,5,2,2019
26404,52,3,18,15,6,2,2021
26405,44,5,12,33,2,1,2023
26406,0,0,23,40,11,4,2020
26407,48,11,21,19,12,4,2023
26408,57,16,14,2,4,2,2022
26409,21,23,24,4,11,4,2019
26410,8,19,23,26,12,4,2023
26411,51,5,6,7,4,2,2021
26412,38,1,12,42,7,3,2021
26413,29,2,12,3,11,4,2023
26414,54,15,6,13,6,2,2019
26415,21,19,6,7,2,1,2018
26416,30,13,25,25,5,2,2018
26417,16,11,7,42,2,1,2019
26418,21,3,7,35,12,4,2021
26419,35,9,5,22,6,2,2021
26420,8,16,2,27,12,4,2021
26421,28,11,15,8,4,2,2023
26422,2,7,18,16,10,4,2020
26423,31,21,24,32,5,2,2022
26424,59,15,30,34,3,1,2019
26425,56,8,25,23,9,3,2022
26426,1,6,19,51,7,3,2021
26427,27,11,29,21,2,1,2021
26428,59,0,19,39,5,2,2022
26429,44,14,14,41,11,4,2022
26430,48,20,12,4,10,4,2022
26431,35,8,11,33,5,2,2021
26432,12,18,26,8,11,4,2021
26433,36,17,19,5,1,1,2021
26434,3,8,4,19,7,3,2020
26435,3,12,6,28,2,1,2023
26436,56,0,7,43,12,4,2021
26437,14,14,14,20,6,2,2022
26438,21,16,7,22,3,1,2023
26439,43,17,26,31,12,4,2018
26440,18,11,3,8,10,4,2023
26441,8,18,16,15,12,4,2022
26442,53,6,10,40,8,3,2022
26443,7,0,17,32,4,2,2023
26444,39,11,18,49,2,1,2023
26445,17,7,3,38,5,2,2018
26446,10,5,10,3,11,4,2019
26447,47,13,12,48,1,1,2020
26448,44,19,27,15,6,2,2023
26449,51,11,3,18,10,4,2022
26450,7,9,18,3,1,1,2023
26451,38,4,17,9,6,2,2021
26452,55,23,12,18,4,2,2023
26453,37,22,24,47,5,2,2018
26454,53,2,27,13,4,2,2021
26455,40,18,27,33,7,3,2023
26456,0,9,2,41,5,2,2018
26457,14,17,14,33,5,2,2022
26458,23,16,3,31,11,4,2023
26459,39,21,22,44,3,1,2023
26460,28,1,11,35,4,2,2023
26461,15,15,10,10,3,1,2020
26462,11,12,20,22,8,3,2020
26463,54,2,11,42,9,3,2019
26464,37,5,21,45,7,3,2019
26465,2,19,6,23,11,4,2021
26466,12,3,24,1,8,3,2018
26467,52,16,4,38,4,2,2019
26468,42,0,21,10,6,2,2019
26469,30,12,1,18,7,3,2019
26470,20,22,16,35,12,4,2021
26471,29,14,15,30,11,4,2022
26472,29,9,7,2,10,4,2021
26473,53,6,5,3,10,4,2021
26474,46,2,5,21,12,4,2023
26475,50,12,3,6,3,1,2020
26476,41,0,1,43,2,1,2020
26477,12,11,15,10,5,2,2023
26478,34,15,18,50,12,4,2019
26479,38,22,18,42,5,2,2023
26480,2,20,13,29,5,2,2023
26481,24,13,24,6,6,2,2020
26482,10,16,19,35,2,1,2021
26483,49,15,4,33,9,3,2019
26484,30,16,23,19,4,2,2019
26485,33,12,6,32,6,2,2018
26486,8,7,27,37,8,3,2020
26487,17,0,7,20,12,4,2021
26488,27,20,11,3,4,2,2021
26489,25,18,7,26,12,4,2020
26490,21,0,27,32,3,1,2019
26491,38,0,20,29,4,2,2019
26492,8,18,22,2,2,1,2020
26493,9,13,25,47,5,2,2021
26494,20,9,23,29,3,1,2020
26495,41,12,23,39,3,1,2020
26496,17,13,18,8,10,4,2019
26497,34,12,10,34,8,3,2021
26498,44,4,20,51,6,2,2019
26499,58,20,12,29,9,3,2020
26500,58,4,16,31,11,4,2020
26501,2,7,20,40,2,1,2018
26502,45,5,28,30,11,4,2021
26503,5,16,7,48,9,3,2022
26504,35,15,30,51,6,2,2019
26505,38,15,10,11,2,1,2023
26506,33,5,11,19,2,1,2021
26507,44,14,13,6,4,2,2018
26508,4,15,6,18,5,2,2018
26509,20,19,18,17,9,3,2023
26510,55,15,9,31,5,2,2020
26511,1,2,21,24,8,3,2019
26512,15,23,22,31,8,3,2022
26513,42,1,22,10,6,2,2018
26514,3,17,18,28,11,4,2023
26515,28,12,13,44,4,2,2022
26516,10,23,6,7,5,2,2020
26517,43,21,12,25,12,4,2020
26518,18,19,17,17,5,2,2023
26519,31,14,9,11,5,2,2020
26520,55,7,19,40,6,2,2019
26521,16,16,3,17,1,1,2021
26522,7,11,2,16,5,2,2020
26523,54,15,10,9,3,1,2022
26524,54,7,15,15,2,1,2019
26525,56,20,10,4,7,3,2021
26526,15,8,11,5,7,3,2023
26527,55,9,18,44,10,4,2020
26528,58,6,28,32,11,4,2022
26529,25,12,11,35,9,3,2020
26530,4,21,28,21,3,1,2021
26531,47,0,16,27,9,3,2022
26532,2,23,5,40,5,2,2018
26533,6,17,28,30,9,3,2018
26534,38,12,20,24,5,2,2021
26535,10,1,9,11,7,3,2019
26536,18,22,12,24,12,4,2019
26537,44,12,17,42,3,1,2022
26538,15,15,18,37,9,3,2019
26539,37,7,27,24,10,4,2018
26540,19,20,15,38,1,1,2023
26541,44,5,29,40,8,3,2023
26542,55,19,5,29,7,3,2022
26543,43,23,3,44,3,1,2019
26544,36,14,21,43,8,3,2018
26545,45,7,28,40,8,3,2019
26546,46,14,1,27,2,1,2019
26547,2,23,5,37,8,3,2023
26548,57,14,21,18,3,1,2018
26549,53,20,9,15,2,1,2022
26550,45,6,18,46,7,3,2021
26551,58,11,6,22,12,4,2023
26552,19,3,19,9,2,1,2021
26553,19,12,10,50,8,3,2021
26554,27,20,26,34,7,3,2021
26555,50,1,13,39,10,4,2020
26556,36,22,24,49,12,4,2020
26557,25,5,1,36,4,2,2018
26558,36,9,25,35,5,2,2022
26559,20,22,18,23,10,4,2021
26560,8,14,4,9,1,1,2018
26561,9,15,28,33,11,4,2020
26562,46,16,1,25,2,1,2021
26563,25,22,5,17,10,4,2023
26564,54,15,12,3,12,4,2023
26565,32,10,12,38,9,3,2023
26566,11,2,6,7,1,1,2022
26567,53,16,14,25,6,2,2020
26568,17,14,2,50,2,1,2021
26569,29,17,11,5,6,2,2022
26570,41,9,30,30,8,3,2019
26571,30,6,15,18,2,1,2022
26572,16,19,20,18,5,2,2022
26573,16,15,19,51,3,1,2021
26574,30,9,30,20,12,4,2019
26575,28,12,20,39,12,4,2022
26576,18,0,17,2,7,3,2019
26577,17,8,2,22,4,2,2019
26578,49,23,13,50,7,3,2023
26579,6,18,14,24,5,2,2020
26580,46,12,15,34,7,3,2021
26581,9,13,6,50,2,1,2022
26582,31,20,5,35,5,2,2022
26583,52,0,14,16,11,4,2020
26584,15,21,16,18,5,2,2021
26585,44,19,3,20,10,4,2020
26586,56,5,5,47,9,3,2022
26587,22,11,2,27,1,1,2020
26588,55,12,26,28,9,3,2021
26589,9,9,1,39,11,4,2022
26590,1,20,14,7,10,4,2019
26591,55,10,2,5,1,1,2018
26592,50,3,13,14,5,2,2023
26593,3,16,20,15,10,4,2022
26594,25,13,8,6,7,3,2021
26595,3,6,13,4,6,2,2022
26596,25,10,10,35,9,3,2022
26597,4,3,4,33,10,4,2018
26598,22,9,13,28,2,1,2023
26599,16,20,15,45,5,2,2023
26600,19,8,2,29,5,2,2022
26601,48,20,7,39,6,2,2020
26602,8,1,14,38,12,4,2023
26603,12,4,14,45,12,4,2021
26604,11,10,30,20,5,2,2022
26605,10,3,20,3,6,2,2018
26606,58,2,2,34,7,3,2018
26607,39,20,14,5,6,2,2018
26608,19,20,9,16,8,3,2019
26609,0,7,15,31,12,4,2022
26610,37,0,29,11,11,4,2018
26611,9,2,11,45,12,4,2018
26612,19,15,3,16,1,1,2018
26613,0,1,9,37,7,3,2018
26614,14,8,8,5,12,4,2019
26615,38,15,5,48,1,1,2023
26616,31,16,9,41,8,3,2018
26617,33,11,16,37,2,1,2021
26618,38,3,21,45,11,4,2018
26619,35,8,17,20,12,4,2020
26620,32,3,6,24,1,1,2018
26621,0,4,6,46,8,3,2021
26622,14,23,5,40,6,2,2019
26623,6,16,28,25,4,2,2018
26624,4,5,25,43,1,1,2022
26625,15,21,14,37,3,1,2020
26626,13,1,27,26,2,1,2019
26627,45,12,24,17,4,2,2021
26628,44,3,15,27,9,3,2018
26629,36,8,7,8,1,1,2019
26630,55,8,29,50,4,2,2019
26631,23,12,12,21,3,1,2019
26632,11,20,9,1,5,2,2018
26633,10,8,12,41,3,1,2022
26634,24,3,30,10,6,2,2019
26635,31,5,23,10,4,2,2018
26636,6,21,4,22,3,1,2018
26637,21,15,20,8,2,1,2021
26638,17,23,28,11,9,3,2019
26639,37,22,20,9,6,2,2019
26640,4,13,8,18,2,1,2018
26641,10,20,12,1,10,4,2018
26642,57,16,26,19,9,3,2020
26643,48,11,16,50,5,2,2019
26644,25,16,12,20,12,4,2023
26645,9,19,29,42,8,3,2023
26646,2,16,12,33,7,3,2018
26647,2,17,10,35,7,3,2023
26648,30,19,20,1,12,4,2023
26649,8,5,6,45,11,4,2018
26650,32,13,15,29,2,1,2020
26651,15,5,21,45,2,1,2019
26652,40,21,6,42,4,2,2018
26653,27,2,27,1,12,4,2023
26654,59,18,8,30,1,1,2023
26655,44,0,29,49,3,1,2020
26656,26,13,17,13,9,3,2020
26657,58,0,1,40,1,1,2023
26658,23,16,11,20,6,2,2019
26659,8,1,27,26,9,3,2019
26660,19,11,22,21,4,2,2018
26661,34,8,14,12,1,1,2020
26662,5,0,16,8,12,4,2022
26663,11,13,28,13,4,2,2022
26664,58,14,6,20,10,4,2021
26665,6,7,9,50,8,3,2023
26666,21,13,8,49,11,4,2019
26667,29,6,11,24,8,3,2019
26668,43,18,4,32,3,1,2018
26669,3,2,30,43,10,4,2022
26670,8,16,29,42,3,1,2020
26671,30,11,21,36,8,3,2021
26672,28,2,29,51,11,4,2023
26673,50,20,24,7,10,4,2020
26674,7,21,5,26,1,1,2022
26675,24,4,20,33,8,3,2019
26676,50,1,9,22,10,4,2021
26677,19,0,14,45,10,4,2020
26678,3,9,16,5,8,3,2018
26679,28,20,9,21,11,4,2021
26680,17,14,18,37,4,2,2019
26681,47,18,14,34,6,2,2020
26682,57,4,25,9,9,3,2019
26683,3,22,8,7,10,4,2022
26684,1,16,9,17,8,3,2023
26685,30,7,2,35,9,3,2020
26686,0,1,11,38,11,4,2018
26687,46,17,25,28,9,3,2020
26688,10,13,21,12,3,1,2019
26689,19,8,5,17,2,1,2018
26690,16,23,5,43,6,2,2023
26691,54,21,25,45,5,2,2020
26692,10,1,11,21,6,2,2021
26693,13,11,28,33,9,3,2022
26694,59,10,3,22,9,3,2018
26695,15,9,29,32,11,4,2023
26696,46,18,9,33,8,3,2022
26697,58,7,24,3,11,4,2023
26698,1,1,29,40,9,3,2019
26699,48,12,18,12,2,1,2023
26700,53,8,27,38,8,3,2020
26701,1,15,1,31,6,2,2019
26702,0,14,4,47,6,2,2022
26703,53,22,20,6,11,4,2022
26704,19,3,24,20,11,4,2023
26705,22,20,1,38,7,3,2021
26706,48,21,28,31,3,1,2022
26707,38,1,15,8,2,1,2023
26708,49,12,12,18,2,1,2020
26709,37,1,22,16,11,4,2019
26710,3,16,8,46,10,4,2018
26711,20,5,2,39,3,1,2021
26712,50,16,28,30,2,1,2023
26713,7,4,17,39,8,3,2023
26714,22,7,26,50,12,4,2022
26715,23,18,12,11,8,3,2022
26716,43,2,20,23,1,1,2021
26717,1,14,11,47,3,1,2019
26718,11,16,5,11,11,4,2023
26719,25,10,28,32,10,4,2019
26720,49,11,17,37,9,3,2022
26721,10,5,4,3,2,1,2023
26722,46,14,21,22,11,4,2019
26723,41,8,2,27,8,3,2021
26724,40,17,21,13,7,3,2023
26725,14,5,18,43,8,3,2018
26726,47,2,28,35,9,3,2023
26727,3,16,28,24,4,2,2021
26728,22,20,1,50,7,3,2022
26729,5,4,2,10,1,1,2023
26730,22,17,11,43,8,3,2022
26731,49,0,6,18,11,4,2021
26732,32,4,3,21,9,3,2023
26733,3,21,10,39,12,4,2023
26734,17,1,12,43,1,1,2019
26735,27,0,4,12,10,4,2021
26736,0,7,17,46,1,1,2018
26737,2,9,3,13,5,2,2022
26738,18,7,11,9,6,2,2023
26739,30,23,5,45,10,4,2020
26740,16,3,29,44,3,1,2019
26741,24,7,15,20,3,1,2019
26742,16,7,9,15,6,2,2020
26743,10,18,2,6,2,1,2019
26744,10,0,4,26,8,3,2018
26745,26,19,11,1,1,1,2021
26746,53,19,3,17,6,2,2022
26747,25,1,10,20,5,2,2018
26748,44,21,4,6,11,4,2022
26749,17,7,17,24,7,3,2018
26750,19,0,4,12,10,4,2022
26751,47,21,8,4,2,1,2021
26752,47,7,23,14,4,2,2018
26753,39,15,14,47,9,3,2023
26754,26,3,20,34,3,1,2020
26755,50,23,14,37,8,3,2022
26756,1,3,18,4,7,3,2023
26757,50,6,25,1,11,4,2019
26758,39,15,25,36,1,1,2020
26759,49,10,24,9,9,3,2022
26760,15,10,26,40,1,1,2019
26761,4,10,11,1,4,2,2021
26762,43,21,1,41,4,2,2021
26763,11,9,11,26,6,2,2020
26764,32,5,1,31,11,4,2020
26765,15,20,1,47,3,1,2018
26766,26,21,4,29,4,2,2022
26767,14,10,22,20,3,1,2020
26768,24,13,16,35,10,4,2022
26769,52,1,15,17,1,1,2022
26770,57,4,16,28,7,3,2019
26771,2,6,10,18,4,2,2019
26772,10,14,3,45,7,3,2021
26773,13,12,6,47,9,3,2022
26774,53,9,2,4,12,4,2021
26775,53,2,12,25,1,1,2022
26776,30,4,8,51,1,1,2018
26777,18,5,21,29,11,4,2019
26778,24,8,13,26,5,2,2023
26779,54,17,24,38,4,2,2021
26780,16,13,9,47,4,2,2023
26781,30,12,8,32,8,3,2021
26782,25,10,26,16,6,2,2019
26783,7,10,18,2,2,1,2023
26784,25,1,22,28,1,1,2023
26785,30,4,12,14,12,4,2022
26786,13,7,21,35,11,4,2019
26787,33,22,23,39,4,2,2022
26788,33,14,2,27,10,4,2023
26789,11,6,12,37,10,4,2018
26790,12,4,8,21,1,1,2020
26791,14,13,26,47,4,2,2020
26792,40,20,28,17,12,4,2023
26793,59,23,3,41,2,1,2020
26794,5,12,24,33,10,4,2020
26795,51,17,1,14,7,3,2020
26796,39,0,12,46,6,2,2020
26797,30,14,7,14,6,2,2023
26798,4,0,21,49,6,2,2021
26799,43,13,30,6,4,2,2023
26800,55,1,20,6,8,3,2023
26801,46,5,25,29,11,4,2018
26802,7,2,8,10,9,3,2021
26803,29,12,20,36,6,2,2022
26804,37,17,10,47,2,1,2018
26805,53,16,3,11,6,2,2023
26806,27,21,23,25,7,3,2022
26807,54,1,2,19,6,2,2023
26808,20,22,23,41,1,1,2018
26809,40,15,12,39,9,3,2022
26810,59,8,25,29,7,3,2019
26811,4,2,4,22,1,1,2018
26812,7,0,2,16,7,3,2023
26813,20,20,17,6,3,1,2018
26814,56,3,8,44,11,4,2022
26815,5,6,12,20,6,2,2023
26816,35,2,18,18,12,4,2019
26817,48,14,9,32,3,1,2021
26818,0,10,22,13,8,3,2019
26819,18,1,10,34,12,4,2023
26820,57,11,19,39,3,1,2019
26821,16,13,27,35,12,4,2019
26822,47,13,27,22,7,3,2021
26823,37,3,12,6,3,1,2022
26824,26,1,13,1,8,3,2022
26825,8,4,29,12,2,1,2020
26826,34,20,21,31,6,2,2021
26827,3,17,5,33,1,1,2022
26828,15,19,16,51,8,3,2023
26829,46,10,8,45,12,4,2022
26830,36,15,13,29,5,2,2023
26831,26,18,23,24,11,4,2019
26832,55,6,18,43,12,4,2019
26833,2,1,4,14,9,3,2022
26834,19,12,15,28,10,4,2021
26835,34,7,15,28,2,1,2021
26836,51,19,21,44,12,4,2022
26837,12,7,25,20,7,3,2020
26838,40,1,19,2,9,3,2023
26839,29,7,14,4,6,2,2018
26840,2,1,4,15,2,1,2019
26841,57,23,10,12,12,4,2022
26842,56,8,13,29,2,1,2018
26843,0,2,9,2,10,4,2023
26844,7,17,13,27,5,2,2020
26845,30,7,6,16,7,3,2019
26846,22,22,15,26,10,4,2018
26847,19,18,26,8,11,4,2022
26848,20,16,7,51,1,1,2022
26849,19,4,14,2,4,2,2018
26850,18,4,7,30,1,1,2018
26851,22,18,19,43,11,4,2019
26852,14,14,13,4,9,3,2021
26853,3,0,24,38,6,2,2020
26854,33,15,20,38,7,3,2021
26855,6,23,13,14,4,2,2018
26856,23,9,18,21,10,4,2018
26857,7,19,9,30,10,4,2019
26858,42,16,14,10,12,4,2020
26859,15,20,22,43,3,1,2021
26860,14,10,26,38,11,4,2020
26861,2,15,2,22,5,2,2020
26862,42,2,25,40,10,4,2022
26863,51,20,10,32,6,2,2022
26864,57,18,15,13,12,4,2020
26865,42,1,8,1,10,4,2019
26866,35,3,19,34,12,4,2023
26867,47,10,1,46,8,3,2020
26868,28,3,18,9,8,3,2019
26869,28,19,23,48,6,2,2023
26870,45,20,13,3,11,4,2022
26871,21,7,26,25,6,2,2018
26872,51,20,1,16,11,4,2018
26873,20,15,24,43,5,2,2021
26874,21,14,6,46,6,2,2020
26875,36,21,15,19,5,2,2020
26876,43,7,28,51,9,3,2020
26877,6,9,25,35,1,1,2020
26878,4,0,28,37,5,2,2022
26879,42,9,18,2,11,4,2019
26880,51,8,9,18,9,3,2023
26881,11,3,25,2,8,3,2018
26882,20,13,10,41,8,3,2019
26883,34,4,10,1,9,3,2019
26884,50,15,17,5,12,4,2022
26885,50,0,29,25,11,4,2018
26886,40,16,5,43,6,2,2019
26887,42,17,5,45,4,2,2018
26888,30,23,25,20,10,4,2019
26889,57,23,4,44,12,4,2019
26890,17,0,1,37,6,2,2023
26891,18,15,19,15,9,3,2022
26892,53,20,21,13,12,4,2022
